spotify_id,name,followers,popularity,genres,chart_hits
2iK8weavvfS2xJCmzNzNE5,J-AX,2027080.0,61,"['italian adult pop', 'italian hip hop', 'italian pop']","['it (47)', 'ch (3)']"
4xTiWBThjZgo1uZn1WpZm3,DJ Hamida,535198.0,55,"['francoton', 'rif']","['fr (5)', 'ma (3)']"
4ieLw16qihbS9EkuQNCR2H,Quatro+,244.0,13,['kizomba antigas'],
4RddZ3iHvSpGV4dvATac9X,Papa Roach,4434113.0,71,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']","['at (1)', 'bo (1)', 'bg (1)', 'cz (1)', 'ee (1)', 'de (1)', 'gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'pl (1)', 'sk (1)', 'ch (1)']"
0oOmVBBL9JieZXycYfjZXT,Phil Everly,1017.0,14,[],
2qvhjqOTtoehpiNEJN7jWA,Anthony E,65.0,19,[],
21LyIUoc6Xh6A8WjLSbYIW,Mads Veslelia,15954.0,26,['norwegian hip hop'],['no (1)']
2AQcfrgYzslRSHiiE7YLzk,Mc Juninho Cf,126.0,3,[],
1wRqwpq6r7DX77nzfuCx3t,Ludwig Güttler,1448.0,26,"['classical trumpet', 'historically informed performance']",
1onz2fxn4zwyarm9FPVuyp,JMKO,3192.0,25,"['opm', 'pinoy r&b']",
3SOrGtMLeUDsuBgX3twyNu,J $tash,21840.0,32,"['underground hip hop', 'vapor trap']",
2CB1yjFRmCqv6oHosO5qpI,AK Grizz,80.0,20,[],
0urhjxlOdlJFCAycfb6ndV,kuriosa,27.0,20,[],
2cwa1fV8V2RS2WnXAccVtN,Inda Bains,6.0,15,[],
2AKp9ctllTfLrJk0OVE03M,Dj unodhowhow,2.0,0,[],
2zDRCHwGklDTHrOeYeCeLW,Bemti,7428.0,24,['pop lgbtq+ brasileira'],
4piotdMysykYFW82NqRaLy,Fuzzy Logik,309.0,5,['uk funky'],
24qL5ZxURtlUiZsh38mMp7,John Erick,898.0,4,[],
4n5IdnnDEj5zBuChcEcHKQ,Jerome,3.0,1,[],
1KE6BYjZUqmpIuLVSdAMuw,Kajis,539.0,10,[],
1nHGWVDCJNDeFhALdHaMsZ,Håkon Esplo,3.0,0,[],
3VKR1nIp0WJi3vL1H7P2hq,Paul Robyn,0.0,1,[],
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,2601588.0,65,"['bhajan', 'classic bollywood', 'desi pop', 'filmi', 'ghazal', 'hare krishna', 'modern bollywood']",
4KJ6jujcNPzOyhdNoiNftp,lovelytheband,360970.0,61,"['indie poptimism', 'modern alternative rock', 'modern rock']","['us (1)', 'ca (1)', 'ee (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'nz (1)', 'sk (1)', 'tw (1)']"
1uJeIeqfxRoaQP5j3t7LuQ,Elena Armao,32.0,3,[],
6KaGDVPRIPlhvKG3IG7tbG,Magic Five,1008.0,6,[],
670MGZkS4Rzkpl2IR9EQSx,Gee Baller,815.0,30,[],
0c6EF9zv5mQX7pkyrPawKS,MBA,6485.0,26,"['k-rap', 'korean trap']",
0hBXZmi8TRb7M0HpjPSzUf,Sr Perez,3851.0,30,['rap cristiano'],
3YjmLwDHWJaYUbmaRf3UUg,Lennon Marlene Haj Smetana,7.0,3,[],
1gAlvF1ZgElfljtD0JZNgt,Priyanka Bharali,1690.0,51,['assamese pop'],
7wI1HbNJkeCwrtcdfnDbpf,Benjamín Medina,3.0,0,[],
0oIeMIKbtSkgDjRy1ghRl7,Sami Hedberg,496.0,22,[],
5Zb6wdt6PtxM5RjZXD9fUt,Deepak Prajapati Partapuriya,5.0,0,[],
2wQuVlgFVtiq4e3e0b7FRW,Gana Balachanda,41.0,39,[],
6iDViMDwx9zJ2T1lkbelDk,Konsta Jylhä,165.0,7,[],
1SxxorGZZ0sWjgLlwN1yzd,Chaker,5590.0,30,[],
2ScjSqhdwLUIsxUWJssJmG,Cristian La Melodia,667.0,12,[],
7Cpl91aIGZXSzzh6aKzhqh,Adam Klocek,37.0,9,[],
6g3dYK5Y9shfkMGC0DE8PZ,Daryl Silvius,222.0,0,[],['sa (1)']
3ZKHyB4OA5SD9Fq3qooSdN,Eräkoira,1721.0,18,[],
4fCOnFAkJPYFgK847YsUXv,ROBB,1437.0,15,[],
2fT8gdtzZ59zfGzz7J3n32,Tone ..C,21.0,8,[],
1oBEBPFfVbFNENgKNukrxO,MIRA MARE,390.0,15,"['schweizer rap', 'swiss hip hop']",
3MNnSV5hDd2UzZzgqD8xlU,Shay,242508.0,53,"['francoton', 'french hip hop', 'pop urbaine']",['fr (14)']
5IFEFlCe7mLC0N8gByS6Yw,Anita Kerr,1316.0,26,"['easy listening', 'nashville sound', 'sunshine pop']",
0Qb8FSuk8ndy86n3Co9iwv,H3RØ,368.0,20,[],
7xgHCpyOqelFOhuLop4qhg,The Merry Christmas Players,2950.0,8,[],
1uXxK8FrJsDJQSyerYZWqQ,Siar Hashimi,58.0,13,[],
3nU8TSIICYDbUqRpJISTRE,MC Solaar,217735.0,52,"['french hip hop', 'jazz rap', 'old school rap francais']",['fr (1)']
1ykHAeCA82Tb8Ly4k9rH00,DJ Lucas Liverpool,3.0,0,[],
3OaO2UtST5iX8dES6AZRaS,Virtuosi Saxoniae,556.0,21,"['barockinterpreten', 'baroque ensemble']",
1r1OzQa3UTOd13rRVQ4nQM,Srinu Vaitla,14.0,10,[],
4sFGEHs1ufSWEmfpTDm3DM,Gustavo Palafox,152463.0,48,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",
5qr9oJEKhqbjVAFxyYIKKy,Örnen,3952.0,42,['epa dunk'],
3tqXaAX8wN1fSx5CKkO37G,Olivier Berguer,0.0,0,[],
7ymc8G983cb1Hc4xA1PkEb,Aslan Duc,0.0,0,[],
2mDUt0bSAdmgG3WQMhLJz9,Peter Brown,3008.0,28,[],
5wj4XrBg5aOXB5fLsSDK8O,Michele Mc Grath,23.0,5,[],
79x3jnIs3LCsYrI6afudAa,El de las barras mas pikantes,535.0,16,[],
6pMR8Zgot664613rAiLC2Z,AGNEZ MO,161538.0,39,['indonesian pop'],['id (4)']
3Uqu1mEdkUJxPe7s31n1M9,Weyes Blood,265687.0,58,"['art pop', 'experimental folk', 'indie pop']",
2OPzSrMRznQtVJMO6aggUw,Vig Poppa,1622.0,27,[],
4FVncYpcoiyS5lY2ElwtK8,Sir Malcolm Sargent,2270.0,34,[],
2RGQnFO3apO0KYTG8TVevb,I miei migliori complimenti,17225.0,29,"['italian indie pop', 'milan indie']",
1W4itxt3vwhmrgLEBuVHJ6,Vundabar,228077.0,65,"['boston indie', 'indie garage rock', 'indie pop']","['us (1)', 'gb (1)', 'au (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'pl (1)', 'ro (1)', 'sk (1)', 'ae (1)']"
5RADpgYLOuS2ZxDq7ggYYH,Death Grips,719758.0,59,"['escape room', 'experimental hip hop', 'hip hop', 'industrial hip hop', 'underground hip hop']",
1mhvEcFHyhMyT4yR7cdoQh,Trio Bobo,2400.0,9,['italian jazz fusion'],
173wMRubTW7g208ZRpzFpu,Seth XVI,10732.0,45,"['electro-pop francais', 'french indie pop', 'french indietronica', 'new french touch']",
01m8vJha3rNtKPPLe5r1L2,KIKX,196.0,26,[],
0fD5BX3LMVhizfqa5K7znw,Rytmeklubben,2354.0,19,['norwegian pop'],['no (1)']
5V37fuucmcCU1r6Yi5ENts,Franziska Weisz,10.0,13,[],
6dJNkHl5KHN70iGN6VFG0H,Blarak Cover,10.0,9,[],
6Ppb2INRLdfhQFab7XNANw,Megablock,75.0,17,[],
3QkzmDYFLoLsmjrZQxLch0,Plata Pura,58.0,9,[],
3rb7cG8dCJ698UGF6RrPEg,Harrison,2170.0,2,[],
5O2Ivrux2DvY0Nvepnio1A,Helfner,9.0,3,[],
0oQ7sjQFCdDEqTvSUCNYai,Ouled El Bahdja,103809.0,39,['rai'],
48OnktfWtM1Lw5MAdDXXrn,Ismo Kallio,40.0,1,[],
34nbQa7Hug9DYkRJpfKNFv,T3R Elemento,2869379.0,69,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']","['gt (2)', 'mx (3)']"
2nCqzJvMjzQo2LktPfSson,Punit Sharma,20.0,3,[],
1yI0tX9OnfOx9siPj8KNOO,Ralfy the Plug,28664.0,51,"['cali rap', 'west coast trap']",
0RY7861AnpKzfcs2uWErP4,Petter Ekberg,6.0,0,[],
06OyU7lbpdDBc6ZrOB7ZT6,Rufus Blaq,248.0,7,[],
7wasuXDWKXAOq7jQvxEK3E,Feisty,5783.0,44,['greek trap'],['gr (2)']
6aiSFkiRCl8RCuxzzIyuRB,Smvvth,421.0,31,[],['do (1)']
244AFgFclA9c1IcjWOAqoV,Joshua Burnside,20142.0,47,"['indie folk', 'irish singer-songwriter', 'new americana']",
44yi1FFloQzQp75ycQTeFg,Christoph Sietzen,1358.0,10,['classical percussion'],
7Abw2LoP7nk2ilvtqwvF2q,Samara Naw,12.0,0,[],
2rdtngq3t4zQwluqyGfZuS,Evergreen,21550.0,40,['french indie pop'],
6Z4MjOERzDvcj6cS9MzE8s,DJ Paparazzi,4164.0,26,['kizomba'],
2rGJVtrwdYqIEIa1cL2yok,LIAR,169.0,18,[],
1DsYsmAtNbrMkoyrIXP6HU,Oscar Hammerstein II,4450.0,28,['broadway'],
21F3KqLmP3UvIo7jjiN7KG,Nicky P,28.0,8,[],
480i0t8YiGc2aoOR6BeLAb,Nick Cannon,60535.0,43,['pop rap'],"['do (1)', 'hk (1)']"
7MW3lTs9G10C55or1KZrwQ,Rowen Reecks,1579.0,28,[],['lu (1)']
3R6kgpeMkxB4RmgxBwos03,Southclamuzik,23.0,19,[],
7GwFr3hJ5GPkPgEJDeSqWs,POLY,4514.0,23,['city pop'],
34Ou4dGgTmjBcwPkTAFYIu,Vida Baja,327.0,46,[],
5ee4yhrWOxaxvL77BoVpVR,Lucky Luke,109763.0,61,['lithuanian electronic'],"['at (1)', 'be (1)', 'fi (1)', 'fr (1)', 'de (1)', 'hu (1)', 'lt (1)', 'lu (1)', 'nl (1)', 'no (1)', 'sk (1)', 'ch (1)']"
6qXCYbKtcRfuubsNhmP8Lb,Won Sook Hur,30.0,1,[],
2nJAS1iR7tX5jZyzUOR4TO,Værnes Gro Myhren,0.0,2,[],
2BEbIbpcs0p1wQaxFI3mOT,C-Bool,18.0,0,[],
3NCduRZyQ6McDZus9mEQ6z,Jean Elan,5747.0,34,"['pop house', 'progressive electro house']",
6OwgYYWK8HuyD2ZPAJQLdr,Jaguarclaw,82.0,21,[],
3zbjH0T5M7lnkMA4hFnPr9,Copenhaniacs,10.0,19,[],
5slpk6nu2IwwKx0EHe3GcL,Lena,707576.0,59,"['eurovision', 'german pop']","['at (9)', 'de (10)', 'is (1)', 'lu (1)', 'ch (2)']"
78EyQiFtLfY1XWnD7UK7W2,Choi Sung Ho,8.0,32,[],
2L3ut0zWHUGD0TRSfVDGgL,Islandia,168.0,0,[],
1lM9jyEPzUt2AyyVTJe1Oo,Neo Unleashed,56201.0,37,['deep german hip hop'],
6CNntOlYphccrp1OA1aNpQ,Hassan El Prince El Sagheer,1480.0,20,['mahraganat'],
1mTa2D2zTznxgKr3vQVgYw,Trim,0.0,0,[],
1Wz2GM6YInFjpXq3O97Tom,Syd,320.0,36,[],
5GTYKHu5A6riOxPpyYnsLs,Philip Rushforth,123.0,10,[],
4fqK3sf3jSSa0ZgCB5h8EI,Dangel,26.0,0,[],
56kuYtslFyvBIhJgPw7BQ6,Los Menores Films,16.0,3,[],
2tJnMrH9PwAmlnIc851Uug,Ferenc Farkas,384.0,16,['hungarian contemporary classical'],
7kSXklqedhBt3VvM9HMYpn,Johan Vuitton & Sen 90,218.0,1,['norrlandsk hip hop'],
6XPs6CAjfdxIFrVVUFRrAS,Pascal Obispo,291355.0,42,"['chanson', 'french pop']",
1SgvZBHUHMBqZe7PieKJxG,Roksana Węgiel,153985.0,39,['polish pop'],['pl (2)']
50dK6yJkSjTAN3cdTKwJFb,Дмитрий Климашенко,73.0,5,[],
1Ph1cqOn7flTxltVNis2l9,MRD,6705.0,47,"['dutch hip hop', 'dutch rap pop', 'dutch trap']",['nl (4)']
1PmIns535yeirIKo6HpHMe,ISM,193.0,24,[],
2jZaJQ5j2OcFkLZWBTIC04,Boldozer,12.0,0,['egyptian trap'],
1neZPoVY3mCc2mNMVXslA7,El Dasa,158039.0,38,['nueva musica mexicana'],
29AiXKmv12zkDsiVwzTDng,Young Drummer Boy,50885.0,43,"['chicano rap', 'latin hip hop', 'west coast trap']",
4n68pXVRVB9JemWAyAgRan,Seelo,892.0,19,[],
6ZgXLDSjEsWxgYP8MeLS1t,Thibaut García,6096.0,43,['classical guitar'],
5diMmmNkRVfgUnXJrzXzjZ,Javed Bashir,48204.0,55,"['filmi', 'modern bollywood', 'pakistani pop', 'sufi']",
6nv55DhqbeO8YUWFCfFAys,Zoot,1958.0,16,[],
3oKVPhsxLIpAtMoXG2rrwo,Johnta Aust,24.0,3,[],
1Zwp8omq5fAcxwTfjZKLoJ,"Keisuke Kuwata feat. Motoharu Sano, Masanori Sera, Char, Goro Noguchi",2746.0,28,[],
1JWfL37GdAuHGfXkCfq6Dk,Fine Touch,25.0,1,[],
3s9dByBqCrJP6KNZBSw2R0,The Invisible,11317.0,23,[],
5A9p1yLVyuXQM4W4k9WnYh,Hack & Tree,516.0,42,[],
3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,2273052.0,65,"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock', 'rock']",
6x6XutQGZMBO43omSJEdAu,P.Smurf,919.0,8,[],
10nb6ZCwHy2kina6NsIeOy,Rob Hardt,204.0,25,[],
7sZ5ipSoboWdqXkdj6AXHo,ONEW,395004.0,48,['k-pop'],['kr (1)']
1aZYBaBQbDC4mrH2PlImcz,Re-Fuge,99.0,2,[],
7qK82gUDhlFGqkrOsiZIDx,TeaMarr,22.0,3,[],
6EGFV0QInyxBy2rpHTWxOE,Niko,306.0,20,[],
0gDVH7NhSFsCy3lesZd7sK,Benny Afroe,0.0,0,[],
6RPbpAiA7euxxL942Sa6bM,Аглая Шиловская,50.0,4,[],
0UqYlGmJ6lBXxVH7zeSbrf,Instrumental Music Ensemble,602.0,9,[],
2CFSNUGQpQF9w7UhYIpKVY,Cancun,1400.0,32,[],['it (1)']
1NxFa9zKNgTVu486TAZqr3,Jack Jarupong,120.0,17,[],
2iebycoaS684uR6Aa5GRoO,Mike Kenli,6332.0,27,[],
0n0pCTv12929XavijK54LL,Tuvana Türkay,6804.0,31,[],
1Qy8AVuvIVgC27FXE8Nvhl,Christopher Chu,217.0,35,[],
4qBmR5LZctXUqqUYYQtOVw,Mazzoni,1831.0,19,"['funk carioca', 'funk pop']",['br (1)']
0ll7VbeCKTHExiVkBKXr4l,Zé Borges,2.0,0,[],
4B1qvyPliixPR7bfhkAU7L,Dennis aus Hürth,185.0,20,[],
6AlGbs3Q9Ut7tFsf0KG7KD,Nyxto Siempre Listo,15.0,1,[],
2ZfDuJyQRR3SFC3qkDtWzY,Mc Maya,170.0,26,[],
2yazcd9mOGErgHm7VaBaNT,Bentley Dean,1003.0,9,[],
1rKgrXaI39tpRKWjiPdJxN,La Honda Boys,6.0,5,[],
3NQqBSVanWYYIa7Y7deMgA,LIINII,602.0,41,[],
4MZGXYPVrszfTYYqBrJxuy,Joshua Torres,93.0,1,['trap boricua'],
5RFGqJefT4ABxrmN9wuKPT,Unko Choir,14.0,2,[],
7pTS4RiG0sM9TijxQJz8f6,Tracey Chattaway,23724.0,35,[],"['ca (1)', 'pl (1)']"
0ddLnLMTSRKB1sMAaAuExx,Dean Jean-Baptiste,1.0,0,[],
0k4tYg6N84bhZcd6tfNWXt,Sharam Jey,22948.0,40,['nu disco'],
7EBbMrJpvd3qQVxQxskCfI,Caleb Femi,855.0,34,[],
0koR2XCDDzJTPgzt50PTqI,Robin M. Christopher,22.0,33,[],
21TdcX9mVRiR4GHUXqICw9,Soundfreak,94.0,4,[],
6Jt9U8bJ56jqNdEKdLZ7Yw,ASTER,1095.0,21,[],
78Die3Gb8yaElTmGCa7m7N,Kore,44152.0,51,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","['be (1)', 'fr (8)', 'lu (1)', 'ma (1)', 'ch (1)']"
1m4PLF4txR3ykHKa3uVWcd,石玺彤,870.0,13,[],
0F40CdkERy7qYPgM8YLGYP,Castillo La Cone,7013.0,25,[],
0VJVKvIFYvfqQsPatoQIDx,Nika Paris,4156.0,43,[],
6eUcbJwb6M7iK7zFnHza8o,Dean Alexander,1291.0,12,[],['tw (1)']
4yaMi1RSFOoGFZuEwQibSb,Yuriy from Russia,456.0,13,[],
6ERgDCzMTgsRuQ6nJzVeOY,Eric Phillips,403.0,28,[],
0J0CtYc9Ef2ikCUCdprLQV,Knox Brown,7256.0,32,['neo r&b'],
4XN18j3qfTGghKvcCew5QV,Bobby Troup,796.0,11,[],
4mo2ugUCQVmtfWQiIXCxNg,Keilyn,3.0,0,[],
7avo0PmlW8O1YLEt9DnWQT,Studio Killers,214392.0,59,[],"['gb (1)', 'at (1)', 'be (1)', 'bg (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'fi (2)', 'de (1)', 'hu (1)', 'is (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'nl (1)', 'no (1)', 'pl (1)', 'ro (1)', 'sk (1)', 'se (1)', 'ch (1)']"
2JNyiy7BM28c7avbPLfaaR,Giusy & Elettra,35748.0,34,['italian pop'],['it (1)']
1tQn5gWbo3ee6n2Z52ogY5,Madame Monsieur,43414.0,42,"['eurovision', 'french pop', 'nouvelle chanson francaise']","['cy (1)', 'ee (1)', 'fr (1)', 'gr (1)', 'is (2)', 'lv (1)', 'lt (1)', 'se (1)']"
7B6CZC5KPxMr6raCoSjoqv,2B,200.0,1,[],
6ZuDK9njk2AqQsqTDUaigw,Billie Bee,4.0,1,[],
2jA6wEXprTZysvomP2krp8,Feten Feten,16993.0,40,[],
6Ta9RS3a6sLulTlM4FWY5K,Aire Atlantica,3560.0,39,['nyc pop'],
4B8BHfvjcN0NqY4P5KxBcs,Danny Sullivan,7.0,4,[],
2YUE7uDj4tAbyoVWK0PhSY,Lani B,2.0,0,[],
6tnjceKmx85L09ZYkufeUU,DCB,345.0,15,[],
2vjSdVA6yhgKEyNVHPbxId,Sruthi S,17.0,29,[],
1GJFMvl7YNCHPCFbIJfoXz,Mobydick,111105.0,36,['rap maroc'],['ma (6)']
3jPN2U65cMPzvozEBue5zp,SIDARTA,31493.0,60,"['greek pop', 'greek trap']","['cy (3)', 'gr (5)']"
1tLCJYprFl60VGGrBA7FNX,Feliz Navidad Trap Remix,6.0,0,[],
3sKnxPwlgaR3gWa8Cz4WrE,Black Chiney,618.0,31,[],
0MXDZ38CFbtpNK5UxDiJB5,Participants Of The St. Kougioumtzis Concert,1.0,10,[],
2Q2NuXGrs9Jw9HCVhnoI4G,Alva,102.0,3,[],
6Ma9O4spp7wPuimefFsX2e,Tapia El Sicario,270.0,27,[],
1cAGYGZ3Bs0xWnyojGXuop,Kaztro,86.0,4,[],
20kOTMa30lM4ssIFjdUZzi,Undacova,41.0,11,['breakcore'],
50fzuizrpfdYf0FeJVy973,Emidois,98.0,9,[],
3HBxI0UXjcgqw1xcBEaHWf,Years,370.0,18,[],
4wfqP0Lcypm2LC1thQlGXL,Aykonz Band,71.0,4,[],
3sbarR83O460BAEYywNdk4,Damir Kedzo,7298.0,28,['croatian pop'],
6jPVueiSr0OHgVetuTuv5O,Idahams,5558.0,39,['afroswing'],['hk (1)']
04u640K0Xm6mCile5Gw9Et,NuDisorder,70.0,16,[],
4duBN6BmzbCe9Ks1izafUF,N3bula,0.0,0,[],
3uS3te8WcySMktA5XGyyM3,somegirlnamedanna,5720.0,29,['modern alternative pop'],
2NfAdNFJkxJyqQaeDGn4YV,Nati Genie,34.0,3,[],
10pGIFkttwRnBcsljjHVoz,Dayce,319.0,32,[],
5AXVOtrWRrDFLgEdhYojcl,Velu Krishnamurthy,0.0,0,[],
6ggGuUBu6lM15MCMIzH46F,Gamzata,15.0,9,[],
5fSYYJ4qdUSyvj2q0YdHEF,Ares Carter,927.0,29,[],
6oMuImdp5ZcFhWP0ESe6mG,Migos,12531248.0,77,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']","['us (59)', 'gb (15)', 'au (9)', 'at (12)', 'be (13)', 'bo (1)', 'br (1)', 'bg (49)', 'ca (53)', 'co (1)', 'cr (3)', 'cy (12)', 'cz (8)', 'dk (14)', 'do (4)', 'eg (1)', 'sv (2)', 'ee (13)', 'fi (9)', 'fr (18)', 'de (14)', 'gr (35)', 'gt (1)', 'hn (3)', 'hk (5)', 'hu (15)', 'is (32)', 'id (4)', 'ie (11)', 'il (4)', 'it (7)', 'jp (3)', 'lv (16)', 'lt (11)', 'lu (41)', 'my (4)', 'mt (14)', 'mx (1)', 'ma (4)', 'nl (12)', 'nz (10)', 'ni (2)', 'no (12)', 'pa (4)', 'py (1)', 'ph (4)', 'pl (6)', 'pt (11)', 'ro (17)', 'sa (2)', 'sg (6)', 'sk (21)', 'za (22)', 'kr (2)', 'es (2)', 'se (11)', 'ch (29)', 'tw (6)', 'th (3)', 'tr (5)', 'ae (3)', 'vn (1)']"
0PH1Gu1JrKEh2XbHmZ8Dxl,Kejos,7.0,12,[],
41rbd3YKGK2LiBty2QWmdN,Iskender Paydas,13059.0,45,[],
7iEd7wz4GawDCSNchs3I6u,Sergio Perez,13459.0,22,['classic venezuelan pop'],
06Qf6vq8AVIpE9XIw8LAsY,Lil Duke,283041.0,51,"['atl trap', 'trap', 'vapor trap']",
4Bj9UoCfUTRjq4npqbl378,Mateus Pinguim,0.0,0,[],
6MNmnKmvKRaLxBsfhh3gYj,NEEL,1257.0,37,[],
49Hu806fSwholSnuKzanOw,roninkys,637.0,37,[],
5DB6jerEzIDzlZltRE6upg,The Impakt,28.0,7,[],
3Tzz2KXBgInhRgLwDxKLug,Sotiria Bellou,16717.0,32,"['laiko', 'rebetiko']",
1SKfV6kHL0CDB6nv7N3Rpt,kataa,513.0,17,['romanian electronic'],
2PctE0f82UrDM9CR3SXXGo,Alcover,2106.0,37,[],
02tKmsUnu6UIYpTx5Wyle8,Enzo Jannacci,100773.0,39,"[""canzone d'autore"", 'classic italian pop', 'folk rock italiano', 'italian adult pop', 'musica lombarda']",
3RynSGdJJvsq1V4Nzp0QyE,Murphy Moer,59.0,5,[],
0H6ijfXujQIcBsk75AjObm,Mama Marjas,17767.0,32,['italian reggae'],
4JyfkCTV9FO5Yipee3f9EI,Trans-X,23553.0,45,"['hi-nrg', 'italian disco', 'synthpop']",
5k2dnlbkrNTacsiUCfnkky,SP,2766.0,31,['hungarian pop'],
3gkV8EZ8pE0eCwyLeUNwzE,2 Eivissa,8134.0,42,"['bubblegum dance', 'eurodance', 'hip house']",
3VXwGdv0OXpHOg5rXtgso1,Stephen Oaks,1009.0,44,[],
6hYYR2iCoEzz16s5VwJICL,GoToGuy,1134.0,28,[],['no (1)']
2PgnUAFlGiHgXelHkuA94C,Mc Nene,2.0,2,[],
2yFs1lCqz4cH96ZM1cHQa9,Project Eden,27.0,0,[],
1QfEfvB62EEl4upf2ANKkR,Pip Millett,177406.0,55,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b', 'uk pop']",
19cJmmJHLQklVrUkI8Y9oo,Fabian Riveros,29695.0,31,['mambo chileno'],
0acFxGm0vYIfwTX4NRlEWd,Bebo Norman,44417.0,36,"['ccm', 'christian alternative rock', 'christian music', 'worship']",
3sF6bhV6lnjkQGdjfTgP1K,Emoh,13.0,2,[],
2TnyAEgw7OuIIhShiZUvtu,DJ Kuff,1548.0,41,[],
3p5oLOfPHGOrlxGsfHgkKd,Lyno,3.0,0,[],
5A2yAPFOX4Vq443miE7y4B,นะ Polycat,22.0,13,[],
7r0CzlT427mU4iMq7i4Yz6,Rike Venner,1466.0,46,['norwegian pop rap'],['no (1)']
5qKCgbxBDmDc9Ckgmt4EaN,Sinjin Hawke,21079.0,31,"['proto-hyperpop', 'uk bass', 'vapor house']",
6UdMbI8vBQOWRcdU32x6AW,E-Motion,243.0,24,[],
6OvBSEDuaT7pw4ewtwF8jU,Miodu,383.0,27,['polish reggae'],
4ERvKDuPZPiAR0kPdcEXC1,カルロスK,1.0,11,[],
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,660376.0,56,"['boy band', 'dance pop']",
4pKB7RWNEyCnj2wgpWXWac,TWIN iDoL,4.0,1,[],
39dJv0OajNlmtXdIZU9HMa,Belen Gaynor,5.0,1,[],
4lBuXYb08vupcRyOxnd8Yi,Mario Marelli,0.0,0,[],
3PNIgG0Hb1GKusXexyu3D4,Tom Dempsey,317.0,6,[],
4wG3snR3fueOvdkhQ5aELa,MADDIECA$H,1520.0,22,['thai trap'],
5wwnnMsAeqO8uAkkKFRMzb,Dj Pikeno MPC,8.0,3,[],
7BXoBZa9nfSS3frzYqVs9X,Zedk,2034.0,27,[],
4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,2997770.0,71,"['latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']","['ar (1)', 'sv (1)', 'gt (1)', 'mx (2)', 'ni (1)', 'pe (1)', 'es (4)']"
2Ik3a9YKzUpC4U4TUUZ4Vz,G.A.N,1869.0,18,['belgian hip hop'],
5hWqso61VisaTHz3cXasdz,Hazar Büyüt,1.0,1,[],
7oFGysUJ61Ia3MS1wx1uz1,DSARDY,761.0,18,[],
4dv5QflrZEt9tc0fAGM0ce,Lennox Hortale,11.0,0,[],
2MxGUuafZLk4Hgrlk88wbC,Cayito Dangond,6528.0,7,['vallenato moderno'],
7nwMwbdndr8K0ABXEVqHMy,Jean Bacarreza,7969.0,27,['brazilian tech house'],
5cw9dLV6goUC7iLYyYPTHI,LONGLIVE,3.0,0,[],
2MLT9mFQ7sikVVqUx0tPry,Hendrik Sal-Saller,99.0,23,[],
7LAtrybgetxKqgyKpjvJMW,Pet Care Music Therapy,1053.0,42,['pet calming'],
2sUxpmJK1OD1k442gB3C2h,Marvin Buessau,1.0,4,[],
0gIBhFosnd08QNhocBSlIC,Rodney,6.0,13,[],
2XDwuZLVb7OyKe7DkdkLby,Nunzio Rotondo,115.0,8,['swing italiano'],
3YyIgqzXvQqYbg4ZtylVxl,Boza,7.0,0,[],
5qbeTABwywsx83ErMlQJkf,Individrum,103.0,1,[],
0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,1005116.0,64,"['folk-pop', 'indie folk', 'seattle indie', 'stomp and holler']",['pl (1)']
5kKxz4PDHgrpIt8LX3PPiF,Jayel,6257.0,47,['francoton'],['fr (1)']
6Pzim6pftXcfnTUjwhD0KC,Sweet,0.0,7,[],
0XrBuuByPpkjTatzUxpaCe,Anna Drijver,24.0,10,[],
59WKNwTflVyfmlg4x3rCNJ,The Bizz,264.0,3,[],
1bwijJJclBE25rzK5K8x1M,Лазерная Борода,1117.0,18,[],
2Ut5MShqxOL5Tx0WloyUJB,Andrea Nardinocchi,5164.0,14,[],
2xYpimmPbaS1Nu2bWp5Dw0,ALÊ PROD,48.0,31,[],
7eoFSuG70jwEpxd1LdKNxK,Arja Saijonmaa,6831.0,30,['classic swedish pop'],['se (1)']
3HxFNEiBo7ZuEUVKzvXGnL,MC Sranang,17.0,0,[],
2xtmoxSauQs0TQFUoHmbfy,Crawlers,136174.0,52,"['indie pop', 'warrington indie']","['gb (1)', 'ie (1)']"
